id,comment
Ugz3wfqmSJ0OF-QBl6l4AaABAg,"I feel like General MacArthur's role and removal in the end result should have been included...the decision to pull him from command impacted the end result of the Korean War...however I love the real current world implication of a war in SK. My wife is from SK and even she is barely aware of the situation, great job!!!"
UgxKBKAMsXSQDSaQtkp4AaABAg,"I am in China, thank you for sharing the different perspectives of this war which China engaged with. Peace and love ❤"
UgxKBKAMsXSQDSaQtkp4AaABAg.9hOmwNZSuQh9hUTli24ms2,@louis Gaming that my email ✉️ text me let chat more better there okay
UgxKBKAMsXSQDSaQtkp4AaABAg.9hOmwNZSuQh9hUTh2uvjVE,@louis Gaming nice to know......I really want to know more about you
UgxKBKAMsXSQDSaQtkp4AaABAg.9hOmwNZSuQh9hTgkjdQrir,"@Benson Graham I am good 😎thank you for your asking😊it is sunny but cool in Guangzhou China, it’s a great weather."
UgxKBKAMsXSQDSaQtkp4AaABAg.9hOmwNZSuQh9hRgMW1P8pT,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgxwR7CzcdHJTDVcysl4AaABAg,"What a waste of human life, they launched a massive war against the south only to lose a 2km corridor of land, the width of the peninsula and 85% of their buildings. Morons."
UgyNHCBMTmu9WAmhVmR4AaABAg,North Korea Japan the whole middle east should never forget what happened to them
Ugw-_KMB2H2dqAyFMX54AaABAg,the US did the same with Vietnam and Cambodia
UgyC1uSYvcx_VplH_YJ4AaABAg,"Watching it in india, i understand the pain of partition by occupational powers"
UgztMrt7TZvGvufarCd4AaABAg,America messes up every country. I would hate them too if they did this.
UgztMrt7TZvGvufarCd4AaABAg.9hOmY-pkWKl9hRgOO68Vlk,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgztMrt7TZvGvufarCd4AaABAg.9hOmY-pkWKl9hOuTsKIl56,"Also USA destroyed all infrastructure, leaving NKoreans in abject poverty for years to come. Is NK responsible for the destruction of their infrastructure?"
UgztMrt7TZvGvufarCd4AaABAg.9hOmY-pkWKl9hOtti1ipbu,"@Abel A lol, grow up. Sure. 😜"
UgztMrt7TZvGvufarCd4AaABAg.9hOmY-pkWKl9hOtKNx_SQ9,"Did you skip over the part where the Soviets and NK initiated the war?? US is the bad guy for coming to SK aid? Look at the countries America aided today: Germany/UK/France/SK/Japan/etc and compare it to places like NKorea; I’m sure you would be happy seeing the entire peninsula live in abject poverty instead of a thriving democracy, huh? Grow up Tankie"
Ugz0ks1ZQujcfhdkHlh4AaABAg,"however ,if it wasn't North invaded Nouth in the first place,none of this would happened,it's just another dictator sacrifice it's own people to fulfill his own ego.US did some nasty sh*t sure,but I think Kim is just using this narrative to control their own people,not to invade south Korea or US."
Ugx139WB293Vx2Ppq2J4AaABAg,As an American after watching the video I hate the North Korea leadership even more. Don’t mess with US!
Ugw-L0HATBHJRnhZ7r94AaABAg,"8:45 I'm sorry, but claiming that fishing through a specific slice of primary sources relating a topic can lead to insight/understanding beyond a masters degree is just hyperbole. The whole point of a Master's is to look at a range of primary and secondary sources. Plus, you literally cite an academic/textbook later in the video. The books you'd find on the Korean war on a Master's reading list aren't the product of hermetically sealed cartesian reflection, they're based on the primary sources you're getting so worked up about. And having read a few of them myself, a good number provide the exact narrative you present in this video."
UgyI7Z4pTN05n9EwrCd4AaABAg,very dramatic
UgxjuBf5GRDAmYsJBJx4AaABAg,Always with the high quality content mate. Love it.
UgyqkwkwBX6rx-vK1lB4AaABAg,The reactions of South Koreans at the end of the video are priceless and show how well the country and people moved on! Thanks for yet another great video Johnny.
UgyqkwkwBX6rx-vK1lB4AaABAg.9hOlhecV6SN9hSW8Z5Xnow,@Jack SevertThat’s what happens in war you can’t invade another country then cry victim afterwards. North Korea had to learn the hard way.
UgyqkwkwBX6rx-vK1lB4AaABAg.9hOlhecV6SN9hRShnWK04U,"@Jack Severt he completely left out the Jeju uprising, the horrific US backed government in the South, and how much support there was for reunification in the South. It's just another example of the US completely stealing a country's ability to self determine."
UgyqkwkwBX6rx-vK1lB4AaABAg.9hOlhecV6SN9hR8EZVrHy8,"I wouldn't call it ""moving on,"" more like acceptance. Remember this is a nation that still has mandatory conscription that rarely exempts anyone. And as bewildering as those shelters looked I wouldn't be surprised if like Ukraine there were laws and policies on how to refit those shelters and the ones Johnny went to may have been more the ""get cover ASAP"" shelters for a complete out of the blue attack."
UgyqkwkwBX6rx-vK1lB4AaABAg.9hOlhecV6SN9hQT-xKaIEq,I just wish Johnny pointed out the fact that the only reason South Koreans feel safe now is because of American brutality.
Ugxzvg3_qnhp9dqb1y54AaABAg,Almost Every country hate USA
Ugxzvg3_qnhp9dqb1y54AaABAg.9hOleetdq0X9hOtT-TRBkA,Shouldn’t y b dying in Ukraine Vatnik!?!
UgwckQ9_SyWwj7flsgV4AaABAg,"For some weird reason, the Korean War is consistently overlooked, even though it's both foundational to the modern conflict with North Korea and a war where the two preeminent superpowers of today - the U.S. and China - directly fought each other. Thanks for bringing attention to it, especially the aerial bombardment!"
Ugyai6coKZhyKShXBfJ4AaABAg,United states of ashol are only good in killing civilian
UgzFCe_nWPI0K5lPU4B4AaABAg,"if united states are willing to 'free' people from themselves , why don't they 'free' Palestine ?"
UgxSqo1gIrwtPj8YmP14AaABAg,Thanks Johnny!!! Borders never died!🔥🔥🔥
Ugxhw-lbmezmjcQTsKJ4AaABAg,"You can also draw parallels with the Vietnam War. Similarly the US dropped an unfathomable amount of bombs in the war and the country was split in two as well. But the difference was that the US withdrew from the south and the north reunited the whole country. Technically Vietnam today is still communist but its economy is booming and Vietnamese people no longer hold grudge against the US for the war. (Probably because it needs to be on friendly terms with the US to counter China, but that is another issue.)
I wonder if the US had not intervened, and simply let the north unite the whole Korean peninsula, the country would have been better off today, similar to Vietnam."
Ugxhw-lbmezmjcQTsKJ4AaABAg.9hOlRrT4NuA9hRgQZyW32O,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
Ugwh_HYC-lH7hXHJ6yh4AaABAg,I’m a ukrainian and this reminds our outlook before the war. We just… kinda never considered the possibility of it… And i believe its artificial. Terror would bring instability inside South Korea.
Ugwh_HYC-lH7hXHJ6yh4AaABAg.9hOlG8XFL6J9hPzEfHpTsJ,I am Korean and i can feel what you are saying. We should be vigilant for potential threats.  Hope Ukraine can recover from nowadays situation.  You guys deserve better and more peaceful future.
UgzCCIq99_tPrsrhq_h4AaABAg,"why its always USA, UK etc who makes things worst?"
UgzCCIq99_tPrsrhq_h4AaABAg.9hOlDmYGxcj9hOuSSfzdBE,The nature of imperialists.
UgzjvFcH4nl4btMkADZ4AaABAg,bomb sheltrs dont have to be  dug deep under ground in Israel (where I'm from) every home has a bomb shelter this can mean a room with a big heavy metal  door and thick concrete walls or it could mean a basement of a building these shelters are built for quite small rockets and I am assuming that this is what the south koreans have to deal with
UgyxccmjcB2Z-zFbpyt4AaABAg,"There was no advanced democracy in South Korea in the 60s, 70s and 80s. They too were living under a form of dictatorship. Just one endorsed by the west."
UgyxccmjcB2Z-zFbpyt4AaABAg.9hOl2gBYLGW9hRgS8v3vCs,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgxZCRKv54O5XirRJeJ4AaABAg,Fun fact: A LOT of Koreans are scared of birds for some reason 🤣
Ugzl3n1YeYIxySFrUCl4AaABAg,"This is definitely one of the most insightful videos I have seen recently. I am truly surprise by how none of the media channels show why North Koreans are today the way they are. Now, it does not, in any way, mean that what they are doing is justified. But you know what people say, learn from your history. Unfortunately, they only learnt to take revenge and focus on their ""enemy"". Had they thought about how to build a better, smarter, stronger Korea than only focusing on avoiding a similar ""potential threat"", the face of the peninsula would have have been very different."
UgyPpbqRzPW3qQBwP0t4AaABAg,The Whole World hates usa to be honest
Ugyg0R6lNvSSsp5E9M54AaABAg,Honestly this story feels like how Jeremy Clarkson would have covered it (without the pranks) and I loved it.
UgxkjLetMWNt98pIN8p4AaABAg,21:05 귀여운 소녀❤😍
Ugz6IqWXCNUHnEaMUtV4AaABAg,North korea is like goob from meet the robinsons
UgySrq21-n9pRf8mTTt4AaABAg,"""regime keeps people in fear"" bla-bla-bla - of course, what a silly Koreans. The US is the most peaceful country on Earth. Not doing any wars anymore. Not harrassing and bullying any country that says something even remotely not in line with America."
Ugyhsh9SOJyXxNmyatp4AaABAg,Two Asian brothers fighting on the  road side I think some guy from the west has just pass by few 1hrs ago .
UgzMfe8umBixJ6TBhPh4AaABAg,My uncle never came back from Korea. KIA. Thanks for educating on the historical facts. Means a lot to us who lost loved ones there.
UgxscBWS4cKz_40t3J14AaABAg,"north koreans should think for having good life, rather than doing war things."
UgyvA4eS4pI2ivQ4WTR4AaABAg,YOU CHANGES THE TITLE WHY WTF
UgzXJ00azW3jXGagRZ54AaABAg,Johnny Harris is the whitest guy in the world.
Ugxxx0wAzfGUQCvks3B4AaABAg,"Johnny: makes poll about what title is the best.

Also Johnny: ""Your opinion means nothing to me"""
UgxlFldbOLSJ4qOZqRZ4AaABAg,USSR were clowns believing the misinformation the US wouldn’t care. US economy thrives on war
Ugw7yoQjamHSMi5sbfp4AaABAg,"South Koreans are so used to this like we don't even care at all. ​ So when I served the military in South Korea (pretty much close to the border) back in 2018-2020, there was an incident when NK threatened SK and do missile shit and there was a some serious news covering this outside, but we were just playing soccer with officers, chilling and it was so peaceful lol😂"
UgwF6JmdLiwmC1PHPx14AaABAg,"One of the girls Johnny interviewed where she says ""I don't think I know anyone in Korea who is really worried about that"". As a Taiwanese, ""same"", its mostly the rest of the world being more worried than we are. I think its funny how we, the Taiwanese, are more afraid of COVID than we are of war. We were the best responders when the pandemic started, not like we are doing so hot right now though haha. When China launched missiles over our country a few months ago, we still go on vacations to small islands around Taiwan not fearing that if war breaks out we might end up getting stuck on those islands."
UgytmAAoVJh7Lz4nu6F4AaABAg,I'm just gonna join this train of South Koreans commenting here. Yeah basically we're not scared or even care about the possibility of a North Korean invasion and kind of waiting for Kim Jong Un to pass away and North Koreans to sort everything out themselves. Politicians rather talk about improving relations and peacefully reuniting like Germany. Students learn about the prospects of reunification and how we can connect to the trans-siberian railway and combine resources in the north and the technology of the south to become an economic giant etc. We want to move on from the painful history and build a better future while Kim wants to use it to manipulate the people into demonising the west and thinking he's the saviour of the korean people.
UgykTM4DQGQDUq4rqX94AaABAg,"North Korean: I feel bad for you
South Korean: I dont think about you at all"
Ugy5zQEBYcZtbfKI2qd4AaABAg,"I'm going to push back a bit on the basic thought that the US and USSR were friends, or that the USSR joined the Pacific theater to help. The USSR joined the Pacific theater to seize more land they had lost (see Russo-Japanese War), and because both sides had already identified the other as the chief adversary going forward (see Patton & others). Cool picture of your grandfather though! Soldiers on the ground always get along better than the old rich dudes in the capitals."
Ugy5zQEBYcZtbfKI2qd4AaABAg.9hOjCUdxoQt9hRgUyak-fM,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
Ugy5zQEBYcZtbfKI2qd4AaABAg.9hOjCUdxoQt9hQONAYGrK2,"Yeah I agree, it's definitely too much to say we were ""friends"" with the Soviets. I mean, I could show you a picture of British and German soldiers smiling together on Christmas 1914, but that doesn't at all ""prove"" that their nations were friendly with each other at the time; indeed, they were literally at war with each other.

The Western-Soviet alliance was always an alliance of convenience and was even fragile during the war. I understand he's simplifying it for people who know literally nothing about the Cold War, but I think it would have been better to say that they were ""partners"" or something like that."
UgwHQ_yyouyszvztZsF4AaABAg,Feels like Nazi youth strategies
UgzyyYjjohBOV58FC1d4AaABAg,"Fear leads to anger. Anger leads to hate. Hate leads to suffering."" - Master Yoda."
UgzyyYjjohBOV58FC1d4AaABAg.9hOj1ivXVEp9hSUv7s54QS,and suffering changes the world - alessa.
UgwZz1uv4OppF8lP0Ip4AaABAg,"This is the kind of guy I was looking for for years, not biased, not referencing the media and propaganda for the truth, but looking for real evidence."
UgwoI2ardAA_pODIU-B4AaABAg,This is an eye opening experience! Thank you for taking us through this journey of discovery!
UgxTUYg4P9oiQPVlGwt4AaABAg,"It feels like Johnny paints the US populous as fixated on a NK threat... I think thats his bias coming in. Most Americans don't care about NK and couldn't point to it on a map. Americans similar to Koreans, don't think about NK."
UgwVL43slZJE0AaVCT54AaABAg,"So North Korea's starvation is real, but partly because they got bombarded more than Pacific WW2 than their ""dictator leadership""."
UgwVL43slZJE0AaVCT54AaABAg.9hOicPDs9p09hOisCFKR8C,1/3 of agricultural land lost. Also if you look at agricultural production it was much higher before the collapse of the USSR too.
Ugxn6gO28WhrnTcICvp4AaABAg,North Korea as a country should not exist. I understand the citizen's pain of being bombarded by Americans but their regime is a stain on humanity.
Ugxn6gO28WhrnTcICvp4AaABAg.9hOiKHbeQy59hOizKzGwu3,They just built the largest greenhouse farm in the world.
Ugz9s1DACBefvbMw3x54AaABAg,"I think if anything, this is a lesson on the importance of non-interference."
UgyZ6s68hCZa2-PfM454AaABAg,Thank you. But WHY did they divide Korea? Resources?
UgwdE-72Gj8gY0WeRQh4AaABAg,"An Indian national relating very strongly when he said people who share same history, culture and language, but are divided."
UgzsY8WaCTOOU_04idB4AaABAg,Russia is gonna be the next place to be divided up.
UgyDUZ6n3PHlOxZAZuR4AaABAg,"South Korea was not a democracy at first - being ruled by a whole series of dictators and military dictatorships from before the Korean war to the first nominally democratic 'republic' in 1988. It's economic 'miracle' was largely due to the infusion of Japanese and American money, and the complete repression of the working class. It still is a class riven and unfair society where the elites have immense power. So stating that 'South Korea' went on to success because it was a democracy  - shows either ignorance, or a complete willingness to lie."
UgyDUZ6n3PHlOxZAZuR4AaABAg.9hOhMvebty39hRw_sWDXdW,yeah.
UgyDUZ6n3PHlOxZAZuR4AaABAg.9hOhMvebty39hOuqMWeIb4,Incisive comment.
UgyDUZ6n3PHlOxZAZuR4AaABAg.9hOhMvebty39hOjg69YNYE,👏
UgzV4ssam8DLK-UVpwd4AaABAg,"Great video and the info. 🙌  As a Korean living in the US, I do see on the news how serious North Korea's threat is time to time but when I ask my friends and family in Korea not many are phased by it.  But Johnny is right when he said near the end that its two counties that share the same culture but are divided are the ones that suffer.  I do wonder at times if both countries will ever unite."
UgzV4ssam8DLK-UVpwd4AaABAg.9hOhDO-Kzme9hSDBS28stx,"@M majik7 that’s why I think these videos often saying “South Koreans don’t care” or “Taiwan isn’t worried (about invasion from China” are often misleading. People like to spin it as if North Korea and China aren’t threats and that’s it’s all bluff. The realty is the military and government of South Korea and Taiwan are preparing for the worst and don’t fully take it as a bluff but the people get numb to everything and it gets normalized. 

I grew up in the ghetto and I was use to it (wasn’t too worried) even though the violence and gun shots where real. I’ve moved on to an upper middle class life and I’m very scared now when i enter neighborhoods similar to what I grew up in. The more your inside those threats, the more decenticized you get and more normalize it all becomes."
UgzV4ssam8DLK-UVpwd4AaABAg.9hOhDO-Kzme9hRH3LIMKvQ,@HomerOJSimpson Agree.  I know when I visited Mexico few times I was a bit more uptight than any locals around.  The places I visited were not exactly tourist spots.
UgzV4ssam8DLK-UVpwd4AaABAg.9hOhDO-Kzme9hQz3j5R2Nq,Thanks for sharing
UgzV4ssam8DLK-UVpwd4AaABAg.9hOhDO-Kzme9hQQD9_CkgC,Mexico has a severe cartel violence problem but they don’t talk about it as much and just live their lives. Same with South Korea living on with the real possibility of a North Korean attack.
UgzvL1pgsDEROCsTVTd4AaABAg,"Did he just changed the title of the video? Previously it was these people don't fear living on the borders, something like this"
UgxXar-xhTJGT76Jnst4AaABAg,Title changed
UgxXar-xhTJGT76Jnst4AaABAg.9hOgyI_lGh_9hOjzkLl6L0,@Amir Vernekar ok
UgxXar-xhTJGT76Jnst4AaABAg.9hOgyI_lGh_9hOjY9pj_s1,"@East Germany  i don't remember what exactly it was. ""Why north Korean neighbour are don't afraid of it"" something like this"
UgxXar-xhTJGT76Jnst4AaABAg.9hOgyI_lGh_9hOifWVeo7o,What is the og titles?
Ugwccn9VuGwqYA6t9op4AaABAg,The USA is defeating itself now from within by the socialists. Similar to Rome
Ugww-Y-NimF3SFGIKZd4AaABAg,"As a taiwanese, hate to say this but ""I told you so"" from the 1946"
UgxWQ92YNnyCuuPqY9t4AaABAg,"That surveillance drone that swooped by at 21:05. Terrifying.

B.A.R."
Ugz87BFa4P8NFnEwV914AaABAg,North donth hate south bc they are one race. Its just the atrocities of US because of greed of power
Ugx9geI7eirKCFt7zbF4AaABAg,"If it wasn't for the sandals, this might be one of your best videos and story ever, great work and great storytelling!"
Ugx9geI7eirKCFt7zbF4AaABAg.9hOgTsf-LK79hSizYL4Xs8,LOL
UgwZMhcaJqOoih-C8C94AaABAg,"Personally, I've never actually thought of the fact that North Korea would target South Korea because they don't pose a threat, and like the local towards the end of the video ""it's the other countries that care"""
Ugw5vIoFxAhr_r9bUTt4AaABAg,"Either the South Korean media has completely kept the lid on threats of North Korea, or American media consistently mongering fear about the same threats."
UgwF-YpDBY-IxT4jCW54AaABAg,N Korea reminds me of an unstable dam. From a distance people are afraid that the dam may break and the water will come and destroy everything. But next to the dam lives a community that sees it up close everyday and has decided that it's not too dangerous.
Ugy24q9Nu1UGxAnIxnt4AaABAg,"Years ago, watching the ""late"" Shane Smith of VICE NEWS visit North Korea (he had much more freedom to look around because he is Canadian) ... it shocked me his tour group at the visitor's center, was actually yelling and making gestures towards South Korea, while visitors on the other side, looking at North Korea were told not do anything provocative ... If the fat clown and his evil sister are ever out of the picture, the most pressing issue will be ""de-programming"" tens of millions of people pronto!"
Ugya3Oddac-7gY-m09x4AaABAg,Great video! I appreciate your hard work 👏
UgyhpIuX5QgJHyh_rLt4AaABAg,"I’m Canadian and I lived in Taiwan for 18 years of my life, I found the thoughts these South Korean people shared is the same as how many people feel in Taiwan about China. People in The US and Canada are so concerned about war between the Chinese and the Taiwanese, but people there actually aren’t that scared or even care at all."
UgzAD-_I8fD5EmThsVN4AaABAg,"russia and usa have just fucked up half of the world in 20 century, haven't they"
UgzAD-_I8fD5EmThsVN4AaABAg.9hOfYiCBTUK9hRrshRmiz4,"@Benson Graham the weather is full of missiles and drones, thank you"
UgzAD-_I8fD5EmThsVN4AaABAg.9hOfYiCBTUK9hRgXalBDDK,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgxAI99kc_JVRYref754AaABAg,"Dear Jhonny, please blame US the amt they are deserved which is 50 percent"
UgxAI99kc_JVRYref754AaABAg.9hOfSAxCREm9hOm1OUUkjm,"@Aman Yadav South Koreans attacked first with their 17th regiment reaching the city of Heaju only to lose Seoul on the same day. W L Roberts, Chief of the American advisory committee sent to Syngman Rhee said that the 25th had been chosen as the start of the war as it was the Sabbath in SK and America, Christian states."
UgxAI99kc_JVRYref754AaABAg.9hOfSAxCREm9hOkm3p-OGr,"@FamousPlan What part of Stalin attacked first and Grandpa Kim used the war for propaganda did you not get? Any amount of war offensive would've been good enough to create that museum. I'm not claiming US is innocent, I'm saying it should get half of the blame."
UgxAI99kc_JVRYref754AaABAg.9hOfSAxCREm9hOj6gAOmnj,*100%
UgzukRsoCGdp72BPqz54AaABAg,bruh.... sandals????
UgyllQA-CKo5RivSbPJ4AaABAg,We need more videos like this!
UgwYr-iM62EjLoDfltJ4AaABAg,"Johnny: ""I don't know why I didn't learn this in school""
The Forgotten War: Uh, that's why I'm called the **forgotten** war"
UgxgNOY4zlOZOkSncq54AaABAg,Could've never imagined the a Johnny's video is gonna make me simp
UgxBMDyDQEGFNL8X2WR4AaABAg,This is a beautiful piece of work you've made. The music from Tom Fox elevates it too
UgwJXpnFtn8CDMJz4g94AaABAg,People in Seoul worry more about not getting killed by overwork than from North Korea.
UgzOOANbSUk0LJGBdDx4AaABAg,The same goes for the India Pakistan border as well. People literally 100m away from the LOC on both sides and life continues as usual. Even tho there's frequent artillery bombing and gunfire lol
UgxaMhTQiwuSz0rnzCJ4AaABAg,"Wiping out 80% of the houses, tell me that wasnt civilian houses, and tell me no civilians were killed. And out of this, what do u expect except the hatred to US. U rightfully said North Korea isnt attacking south and they probably dont wish to. Its just for US."
UgzQdaEm-5V0X8ylWOl4AaABAg,Johnny's longer tuffs of hair coming out of the beanie is 🔥 #justsaying #offtopic
UgxJM20sAqC16viqTbt4AaABAg,It was Pakistan who helped NK with the Nuclear bomb. And NK provided Pakistan with missile technology. It is well documented and there's massive archive data and communication that went up and down through two nations. AQ Khan was known for giving them the blueprint and P1 and P2 CF to NK. Also he was trying to sell the same to Libya and Iran. How you missed all of these and be blamed on the USSR?
UgyFI0KiLQWebH5SptV4AaABAg,"After 40 years in this planet i realize that.
Only nukes and threats will leave your country Independent.
otherwise slaves with democracy for chains!"
UgyK8PRkXhyraiLyBSl4AaABAg,Wow! This video gave me knowledge I never had. History is so exciting to discover.
Ugxi_9T9UuQ7oTrA_0x4AaABAg,I love north Korea
UgyjJAedRzSimD588jV4AaABAg,Did Jonny harris encounter ghost moment while staying in one of bomb shelter 😂
Ugzk8_7ZCk7s09X28mJ4AaABAg,Why did you change the title?
Ugw52ZPXYsXKFGfp6w14AaABAg,"This video doesn't really convince me.  

When the entire peninsula got wrecked, then supposedly there should be just as much animosity in the south towards America.  But there's none to the extent as the north's.  So there's more to it than simply the destruction caused and I'm willing to bet it has much more to do who who's been in control and influencing people.  I honestly believe there would be a different tune sung in the south had the north won and vice-versa.  The brainwashing of people there is also nothing new to viewers and comes to no surprise as the other reason made in this video.  I was really hoping for more.

If you really want a better picture of things, you should to speak with people in NK.  But of course that's going to be next to impossible.  Any tourists I've known to visit NK were under guard and in highly choreographed and restrictive tours.  So perhaps you could interview someone who has fled from NK instead, which are many in SK.

The bomb shelter part is interesting but also not relevant to the main subject, I felt.  It's very common for civilian infrastructure like subways, basements, or parking garages to be designated as shelters, actually.  We have that here in the US as well.  You also see them used as such in the war in Ukraine and they can hold up surprisingly well.  Perhaps you were expecting all shelters to be built and designed specifically for that purpose.

Not hating or anything and I love your videos.  Just giving my thoughts on this particular one."
Ugw52ZPXYsXKFGfp6w14AaABAg.9hOe4TZ7hjJ9hOlLZhxZD-,Because us gives to south rations after the war
Ugw52ZPXYsXKFGfp6w14AaABAg.9hOe4TZ7hjJ9hOlKeCpvJt,Because us gives to south rations after the war
Ugya0nClCriKXb9SbZN4AaABAg,is nice to picture a close up about the situation in SK and how most people don't think about conflict in their daily lives. I think is an experiment worth running honestly in the newest target of US war propaganda: Taiwan. Just ask locals of multiple age groups what are their honest prospects on the idea of an invasion and it would be a really nice evidence of the status of conflict in the strait.
Ugz8Joznu09W0RIlqt14AaABAg,Why did u changed the title 🤣🤣
Ugz8Joznu09W0RIlqt14AaABAg.9hOe2vtBT5y9hOhDnfUGZv,What was it at first
UgzszsLnSOqZFEzil4R4AaABAg,"did he just call Joseph Stalin and Kim Ill song  great leaders??? Bro what???? These two men have literally killed more people with famine than almost anyone in human history. Unless you meant great as in size in which case all right,  but interesting word choice."
UgzszsLnSOqZFEzil4R4AaABAg.9hOdgtG-Ocp9hRg_-uVQ4L,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgzCnTLlMj7YaQVq4x14AaABAg,"seems hypocritical that we talk so much about North Korea testing…when western countries do it all the time, especially in the South Pacific. eh. hypocrisy and sensationalism all so we stay glued to a screen. is this video going to help to clarify or just add fuel to these fires?"
UgzCnTLlMj7YaQVq4x14AaABAg.9hOdg2QutVs9hRgaWeiHc1,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgxBVWRJ3CHA5k_NXhB4AaABAg,"I remember visiting South Korea for two weeks back in 2015, and there were news about a nuclear war. My Korean friends told me that I didn’t have to worry, and it was just North Korean’s way of seeking attention and asking for food from South Korea. 😅"
UgxBVWRJ3CHA5k_NXhB4AaABAg.9hOd_R6pJyb9hSdvgO8MKa,맞는말이야
Ugw-sW-b6mdbQFPpa9l4AaABAg,"After boring 4 5 videos i kinda start think to unsubscribe you
But this is a GEM 💎।  Keep it up"
Ugw0kyE_pvR8t4Mv9Hh4AaABAg,Damn thats eye opening 🤯🤯
UgxAFhRMX8TPHPW9OgR4AaABAg,"You can't chew a gum while talking, Johnny"
UgypSjQCDHB5NNv1Zxh4AaABAg,"Why can't North Koreans simply forget about the Korean War and the attrocities committed by the United States? Why take children to the museums?

Would Johnny Harris ask the same question to Jews/Israelis regarding The Holocaust? 

""The Education Ministry on Thursday published a new planned curriculum to teach Israel's schoolchildren about the Holocaust, including those of kindergarten age. ""

Young Israelis are taken to Yad Vashem as part of the regular school curriculum.

It's part of their history."
UgypSjQCDHB5NNv1Zxh4AaABAg.9hOd56U_YxA9hOl_fJNFM0,History that was forgotten will risen to haunt them back.
UgxtzY84G1qop_hv4b94AaABAg,"All my grandparents were from North Korea and were eventually separated from their families when they went south during the war. All have passed away now, and they all had the yearning wish to one day be reunited with their families. As a Korean who grew up abroad and received education based on the US AP curriculum, it was quite disappointing and heartbreaking to see the lack of depth regarding this part of our history - despite how much it has affected not only Koreans but other parties (including American soldiers) as well. Thank you for diving into this topic and I look forward to your continued analyses about how individuals in power utilize their authority to undermine basic human rights and the lasting impacts of these seemingly inconsequential decisions."
Ugw3kfRZHVnqNrxhQrl4AaABAg,You’re still one of my favs
UgwHWrrd55bhYn4qkit4AaABAg,This truly shows that the U.S was just as corrupt as the Soviet Union during this period.
UgwHWrrd55bhYn4qkit4AaABAg.9hOd2wNAO909hOjw7vdkSI,"@FamousPlan no point in saying which was more or less, they both were trash 💀"
UgwHWrrd55bhYn4qkit4AaABAg.9hOd2wNAO909hOjYFdmfB1,*more.
UgwEzGYBQGtgbD9aNQx4AaABAg,We Korean don't admit the name ‘Sea of ​​Japan’ (It’s not an official name). Orginally the name of the sea is ‘East sea’.
Ugy6e4LlmdvZFyeJg8F4AaABAg,"Johnny Harris is like ""Hey guys did you know that HISTORY happened? Oh you, did? Well, it's news to me!"""
UgwBU1Ki1hZVwmFtZ794AaABAg,TLDW: The south moved on and the north didn't.
UgypStYwFIxqq-HSHEV4AaABAg,"the girl with very pale face and great pronounciation was decently hot bro. oh, and yeah. those ppl should be worried. when ww3 breaks out, they're all done for straight up"
UgxG9z6rtGhNubm9Avd4AaABAg,new title: why south koreans hate pigeons more than north korea
UgwAyAi0-YQ54H7PQLR4AaABAg,Sure unbiased but did you just call Kim Il Sung and Joseph Stalin great leaders? Stalin killed more people than Hitler. Kim was hardly a good guy.
Ugz1pWQmOMfiU84HuLV4AaABAg,Americans sure love to sensationalize the hell out of life.
UgxLAGm8pSb3P1TJd414AaABAg,"7:11 because these two big Allies of the past 
Are GOG of MAGOG  
Communism are came from Germany with it's friend from UK , to establish permanent enemy to destabilize other government"
Ugz8NFDaAlK6kTo0-p14AaABAg,"You're a brave man, Johhny."
UgwPvgXMxMWulJ2oTVN4AaABAg,"Next up.. why Americans hate the US government...
much longer list...   blacks, native americans, hawaiians, chinese americans, japanes americans, mexicans, republicans, democrats, anarchists, libertarians, communists... who doesn't hate the USA"
UgzyLQ0XFc1rTpHz62J4AaABAg,"Yes, that is why it got very scary when they started testing icbm…"
UgwCUf4ibRRUHuNqIuZ4AaABAg,every government lies to keep their people afraid and oppressed.
UgwRiNVh2f2rkBpghT54AaABAg,20:37 I think I'm in love oh my goodness.
Ugwzd_rXYIZRhsBOJuR4AaABAg,So America basicly gave North Korea a massive case of PTSD.
UgwwO3ZphC6YsntHRgZ4AaABAg,"So compelling I actually watched it all 
Very enlightening thank you for sharing"
UgyEd0eWAbPKUljJry14AaABAg,"You don’t share your interest on subjects…

YOU TEACH US/THE WORLD.

Incredible, yet again! 
📚 🙏🏼 ✌🏼"
UgzsOM7GFQr6opmnjO14AaABAg,Sheesh that girl is more scared to that pigeon than N.korea...anyway she's freaking gorgeous!!!👌💯❤️
UgyPW0XEmhUqpS5ZMkV4AaABAg,"It is surprising, considering that they have conscription for all adult males. Did you hear about their military experience?"
UgwCCaMHYN9RG2pNzuB4AaABAg,Would have been nice if you asked WHY they don't fear the North..
